FREQ,Frequency,REF_AREA,Territory,DATA_TYPE_AGGR,Aggregate,VALUATION,Valuation (DESC),ADJUSTMENT,Adjustment (DESC),EDITION,Edition (DESC),TIME_PERIOD,Observation,OBS_STATUS,Observation status,NOTE_REF_AREA,Territory (NOTE_REF_AREA),NOTE_DATA_TYPE_AGGR,Aggregate (NOTE_DATA_TYPE_AGGR),NOTE_VALUATION,Valuation (NOTE_VALUATION),NOTE_ADJUSTMENT,Adjustment (NOTE_ADJUSTMENT),NOTE_EDITION,Edition (NOTE_EDITION),BASE_PER,Base year,UNIT_MEAS,Measure unit,UNIT_MULT,Multiplication unit
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2014-Q3,51311.1,,,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2014-Q4,51316.2,,,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2015-Q1,51218.2,,,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2015-Q2,51530.7,,,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2015-Q3,51464.6,,,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2015-Q4,51398,,,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2016-Q1,51533.1,,,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2016-Q2,51543.8,,,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2016-Q3,51490.6,,,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2016-Q4,51417.2,,,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2017-Q1,51384.6,,,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2017-Q2,51423.7,,,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2017-Q3,51265.8,,,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2017-Q4,51276.9,,,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2018-Q1,51173.3,,,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2018-Q2,50997.7,,,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2018-Q3,50967.4,,,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2018-Q4,51180.9,,,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2019-Q1,51068.3,,,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,L_2020,Chain linked - reference year 2020,Y,Seasonally adjusted data,2025M8,Aug-2025,2019-Q2,50744.5,,,,,,,VAL__L_2020_N1,Chain linked - reference year 2020: chained-linking provides a measure of the economic aggregate of interest in volume terms. Notice that the chain linked subaggregates of an aggregate do not add up to the chain linked aggregate itself.,CORREZ__Y_N1,Seasonal adjusted data:are net of infra–annual seasonal fluctuations. Seasonal adjusted data are to be intended as seasonal and calendar adjusted wherever calendar effects are present. Calendar and seasonal adjustment are made using the Tramo–Seats procedure.,,,,,EURO,Euro,6,Millions
